k;Detector;Keypoint1-GT;Keypoint2;Detect Time;1K Detect Time;Descriptor;Descriptor1-GT;Descriptor2;Descript Time;1K Descript Time;Norm.;Matcher;Reprojection Error;Inliers;All Matches;Match Time;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score
0;kaze;1951.0;2271.0;0.777836615;0.3425084169969177;orb;1788.0;2214.0;0.022191197;0.01002312420957543;L2;BF;nan;31.0;590.0;0.093293906;0.893321718;1.514104606779661;28.816829612903227;0.015889287544848796;0.05254237288135593;0.015889287544848796;0.024399842581660763
0;kaze;1951.0;2271.0;0.777836615;0.3425084169969177;brisk;1913.0;2267.0;0.042554791;0.01877141199823555;L2;BF;nan;50.0;1327.0;0.175620312;0.9960117180000001;0.75057401507159;19.920234360000002;0.025627883136852898;0.037678975131876416;0.025627883136852898;0.030506406345332523
0;kaze;1951.0;2271.0;0.777836615;0.3425084169969177;kaze;1951.0;2271.0;0.656962708;0.28928344693967417;L2;BF;nan;1220.0;1275.0;0.104910729;1.539710052;1.2076157270588235;1.262057419672131;0.6253203485392107;0.9568627450980393;0.6253203485392107;0.7563546187228766
0;kaze;1951.0;2271.0;0.777836615;0.3425084169969177;daisy;1951.0;2271.0;0.348833177;0.1536033364156759;L2;BF;nan;1146.0;1167.0;0.298167916;1.4248377079999999;1.220940623821765;1.2433138813263525;0.5873910814966684;0.9820051413881749;0.5873910814966684;0.735086593970494
0;kaze;1951.0;2271.0;0.777836615;0.3425084169969177;freak;1806.0;2221.0;0.035418698;0.015947185051778476;L2;BF;nan;46.0;1000.0;0.161235468;0.974490781;0.974490781;21.184582195652172;0.023577652485904665;0.046;0.023577652485904665;0.031175872585564212
0;kaze;1951.0;2271.0;0.777836615;0.3425084169969177;brief;1806.0;2231.0;0.010352812;0.004640435679067682;L2;BF;nan;27.0;610.0;0.099927604;0.8881170310000001;1.4559295590163936;32.89322337037037;0.013839056893900564;0.04426229508196721;0.013839056893900564;0.021085513471300273
0;kaze;1951.0;2271.0;0.777836615;0.3425084169969177;lucid;1951.0;2271.0;0.01828276;0.008050532804931749;L2;BF;nan;727.0;1007.0;0.43021401;1.226333385;1.2178087239324726;1.686840969738652;0.3726294208098411;0.7219463753723933;0.3726294208098411;0.4915483434753211
0;kaze;1951.0;2271.0;0.777836615;0.3425084169969177;latch;1834.0;2244.0;0.005229792;0.002330566844919786;L2;BF;nan;32.0;780.0;0.031098125;0.8141645319999999;1.043800682051282;25.442641624999997;0.016401845207585853;0.041025641025641026;0.016401845207585853;0.023434639326254118
0;kaze;1951.0;2271.0;0.777836615;0.3425084169969177;vgg;1951.0;2271.0;2.166921353;0.9541705649493617;L2;BF;nan;1575.0;1601.0;0.088178906;3.0329368740000002;1.8944015452841976;1.925674205714286;0.8072783188108662;0.9837601499063086;0.8072783188108662;0.8868243243243243
0;kaze;1951.0;2271.0;0.777836615;0.3425084169969177;beblid;1951.0;2271.0;0.021377552;0.009413276970497578;L2;BF;nan;359.0;709.0;0.181548229;0.980762396;1.3833038025387872;2.7319286796657383;0.18400820092260378;0.5063469675599436;0.18400820092260378;0.2699248120300752
0;kaze;1951.0;2271.0;0.777836615;0.3425084169969177;teblid;1951.0;2271.0;0.013461198;0.005927431968295905;L2;BF;nan;278.0;740.0;0.120746407;0.9120442200000001;1.2324921891891891;3.280734604316547;0.1424910302409021;0.37567567567567567;0.1424910302409021;0.20661464139725008
0;kaze;1951.0;2271.0;0.777836615;0.3425084169969177;boost;1951.0;2271.0;0.483493958;0.21289914487010128;L2;BF;nan;432.0;787.0;0.108244011;1.369574584;1.740247247776366;3.170311537037037;0.22142491030240902;0.5489199491740788;0.22142491030240902;0.3155588020452885
0;fast;4839.0;2590.0;0.006321458;0.002440717374517375;sift;4839.0;2590.0;0.212551562;0.08206624015444015;L2;BF;nan;1424.0;1547.0;0.484605416;0.703478436;0.45473719198448614;0.49401575561797756;0.29427567679272576;0.9204912734324499;0.5498069498069498;0.44597557156279355
0;fast;nan;nan;nan;nan;akaze;nan;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;fast;4839.0;2590.0;0.006321458;0.002440717374517375;orb;4227.0;2579.0;0.012238125;0.004745298565335401;L2;BF;nan;39.0;952.0;0.232890625;0.251450208;0.26412836974789916;6.447441230769231;0.008059516429014259;0.04096638655462185;0.015057915057915058;0.013469176308064237
0;fast;4839.0;2590.0;0.006321458;0.002440717374517375;brisk;4510.0;2585.0;0.041131406;0.01591156905222437;L2;BF;nan;93.0;1624.0;0.431028386;0.47848124999999997;0.2946313115763547;5.1449596774193544;0.019218846869187848;0.05726600985221675;0.035907335907335906;0.02877920470369797
0;fast;nan;nan;nan;nan;kaze;nan;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;fast;4839.0;2590.0;0.006321458;0.002440717374517375;daisy;4839.0;2590.0;0.337293854;0.13022928725868727;L2;BF;nan;1594.0;1689.0;0.821810364;1.165425676;0.6900092812314979;0.7311327954830614;0.3294069022525315;0.9437537004144464;0.6154440154440154;0.4883578431372549
0;fast;4839.0;2590.0;0.006321458;0.002440717374517375;freak;4325.0;2584.0;0.035276719;0.013651981037151702;L2;BF;nan;82.0;1420.0;0.412741041;0.454339218;0.31995719577464793;5.540722170731707;0.016945649927671006;0.057746478873239436;0.03166023166023166;0.026202268733024447
0;fast;4839.0;2590.0;0.006321458;0.002440717374517375;brief;4248.0;2582.0;0.010253802;0.003971263361735089;L2;BF;nan;46.0;1172.0;0.251597136;0.268172396;0.2288160375426621;5.829834695652174;0.009506096300888613;0.03924914675767918;0.01776061776061776;0.015305273664947596
0;fast;4839.0;2590.0;0.006321458;0.002440717374517375;lucid;4839.0;2590.0;0.020488021;0.007910432818532818;L2;BF;nan;1121.0;1755.0;1.202860781;1.22967026;0.7006668148148149;1.0969404638715432;0.2316594337673073;0.6387464387464388;0.43281853281853283;0.3400060661207158
0;fast;4839.0;2590.0;0.006321458;0.002440717374517375;latch;4293.0;2582.0;0.005148073;0.001993831525948877;L2;BF;nan;57.0;1426.0;0.070139791;0.08160932200000001;0.057229538569424976;1.4317424912280703;0.011779293242405457;0.03997194950911641;0.022007722007722007;0.01819632881085395
0;fast;4839.0;2590.0;0.006321458;0.002440717374517375;vgg;4839.0;2590.0;2.454657916;0.9477443691119691;L2;BF;nan;1803.0;1879.0;0.21539901;2.676378384;1.424363163384779;1.4844028752079867;0.3725976441413515;0.9595529536987759;0.6961389961389961;0.5367668949091992
0;fast;4839.0;2590.0;0.006321458;0.002440717374517375;beblid;4839.0;2590.0;0.020003021;0.0077231741312741315;L2;BF;nan;403.0;1033.0;0.447096823;0.473421302;0.4582974849951597;1.1747426848635236;0.08328166976648067;0.39012584704743464;0.1555984555984556;0.13726158038147138
0;fast;4839.0;2590.0;0.006321458;0.002440717374517375;teblid;4839.0;2590.0;0.012627188;0.004875362162162162;L2;BF;nan;227.0;1109.0;0.252630937;0.271579583;0.2448869098286745;1.1963858281938327;0.046910518702211204;0.20468890892696123;0.08764478764478764;0.07632817753866847
0;fast;4839.0;2590.0;0.006321458;0.002440717374517375;boost;4839.0;2590.0;0.560925208;0.21657343938223939;L2;BF;nan;429.0;1131.0;0.263977187;0.831223853;0.7349459354553493;1.937584738927739;0.08865468071915684;0.3793103448275862;0.16563706563706565;0.14371859296482412
0;mser;768.0;777.0;0.888383802;1.1433510965250964;sift;768.0;777.0;0.423955833;0.5456317027027028;L2;BF;nan;322.0;359.0;0.026212188;1.338551823;3.728556610027855;4.1569932391304345;0.4192708333333333;0.8969359331476323;0.4192708333333333;0.5714285714285714
0;mser;nan;nan;nan;nan;akaze;nan;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;mser;768.0;777.0;0.888383802;1.1433510965250964;orb;632.0;765.0;0.008137552;0.010637322875816993;L2;BF;nan;18.0;195.0;0.018006563;0.914527917;4.689886753846154;50.8071065;0.0234375;0.09230769230769231;0.0234375;0.037383177570093455
0;mser;768.0;777.0;0.888383802;1.1433510965250964;brisk;633.0;766.0;0.018086823;0.02361204046997389;L2;BF;nan;20.0;311.0;0.030256146;0.936726771;3.0119831864951765;46.83633855;0.026041666666666668;0.06430868167202572;0.026041666666666668;0.037071362372567196
0;mser;nan;nan;nan;nan;kaze;nan;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;mser;768.0;777.0;0.888383802;1.1433510965250964;daisy;768.0;777.0;0.33210125;0.4274147361647362;L2;BF;nan;302.0;324.0;0.040134115;1.260619167;3.890799898148148;4.17423565231788;0.3932291666666667;0.9320987654320988;0.3932291666666667;0.5531135531135531
0;mser;768.0;777.0;0.888383802;1.1433510965250964;freak;587.0;759.0;0.01498625;0.019744729907773387;L2;BF;nan;17.0;288.0;0.028328594;0.931698646;3.2350647430555557;54.80580270588235;0.022135416666666668;0.059027777777777776;0.022135416666666668;0.032196969696969696
0;mser;768.0;777.0;0.888383802;1.1433510965250964;brief;633.0;765.0;0.006433698;0.00841006274509804;L2;BF;nan;14.0;218.0;0.019817239;0.914634739;4.1955721972477065;65.33105278571429;0.018229166666666668;0.06422018348623854;0.018229166666666668;0.028397565922920896
0;mser;768.0;777.0;0.888383802;1.1433510965250964;lucid;768.0;777.0;0.011636198;0.014975801801801802;L2;BF;nan;248.0;347.0;0.071887448;0.9719074480000001;2.8008860172910666;3.918981645161291;0.3229166666666667;0.7146974063400576;0.3229166666666667;0.4448430493273543
0;mser;768.0;777.0;0.888383802;1.1433510965250964;latch;635.0;766.0;0.00361349;0.004717349869451697;L2;BF;nan;20.0;268.0;0.008550156;0.900547448;3.360251671641791;45.027372400000004;0.026041666666666668;0.07462686567164178;0.026041666666666668;0.03861003861003861
0;mser;768.0;777.0;0.888383802;1.1433510965250964;vgg;768.0;777.0;0.770626198;0.9917969086229086;L2;BF;nan;365.0;396.0;0.01791276;1.6769227599999998;4.234653434343434;4.594308931506849;0.4752604166666667;0.9217171717171717;0.4752604166666667;0.627147766323024
0;mser;768.0;777.0;0.888383802;1.1433510965250964;beblid;768.0;777.0;0.013307604;0.017126903474903473;L2;BF;nan;130.0;251.0;0.028474792;0.930166198;3.7058414262948207;7.1551246;0.16927083333333334;0.5179282868525896;0.16927083333333334;0.25515210991167814
0;mser;768.0;777.0;0.888383802;1.1433510965250964;teblid;768.0;777.0;0.009514063;0.012244611325611325;L2;BF;nan;87.0;284.0;0.022854271;0.920752136;3.242084985915493;10.583357885057472;0.11328125;0.30633802816901406;0.11328125;0.16539923954372623
0;mser;768.0;777.0;0.888383802;1.1433510965250964;boost;768.0;777.0;0.179538438;0.23106620077220077;L2;BF;nan;146.0;274.0;0.020313542;1.088235782;3.9716634379562037;7.453669739726027;0.19010416666666666;0.5328467153284672;0.19010416666666666;0.2802303262955854
