k;Detector;Keypoint1-GT;Keypoint2;Detect Time;1K Detect Time;Descriptor;Descriptor1-GT;Descriptor2;Descript Time;1K Descript Time;Norm.;Matcher;Inliers;All Matches;Match Time;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score
0;fast;24559.0;11124.0;0.005539331;0.0004979621539014743;vgg;24559.0;11124.0;0.619291795;0.055671682398417834;l2;bf;8091.0;8408.0;0.365930899;0.990762025;0.11783563570409133;0.12245235755778026;0.3294515248992223;0.9622978116079924;0.7273462783171522;0.49085449085449084
0;fast;24559.0;11124.0;0.005539331;0.0004979621539014743;beblid;24559.0;11124.0;0.006732805;0.0006052503595828838;l2;bf;5365.0;7081.0;1.357225979;1.369498115;0.19340462011015394;0.25526525908667286;0.2184535200944664;0.7576613472673351;0.4822905429701546;0.3391276864728192
0;fast;24559.0;11124.0;0.005539331;0.0004979621539014743;teblid;24559.0;11124.0;0.003895103;0.0003501530924128012;l2;bf;2928.0;6321.0;0.64636262;0.655797054;0.103748940673944;0.2239744036885246;0.11922309540290728;0.4632178452776459;0.2632146709816613;0.18963730569948187
0;fast;24559.0;11124.0;0.005539331;0.0004979621539014743;boost;24559.0;11124.0;0.114095422;0.010256690219345558;l2;bf;2403.0;5636.0;0.660004198;0.779638951;0.1383319643364088;0.3244440079067832;0.09784600350177125;0.42636621717530165;0.21601941747572814;0.15916542473919523
0;mser;2841.0;2625.0;0.425661827;0.16215688647619048;sift;2841.0;2625.0;0.070176344;0.026733845333333336;l2;bf;1134.0;1192.0;0.023147838;0.518986009;0.43539094714765103;0.45765961992945325;0.3991552270327349;0.9513422818791947;0.432;0.562360525663278
0;mser;nan;nan;nan;nan;akaze;nan;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;mser;2841.0;2625.0;0.425661827;0.16215688647619048;orb;2425.0;2277.0;0.003836182;0.0016847527448397013;l2;bf;582.0;831.0;0.025810826;0.455308835;0.5479047352587244;0.7823175859106529;0.20485744456177402;0.7003610108303249;0.22171428571428572;0.31699346405228757
0;mser;2841.0;2625.0;0.425661827;0.16215688647619048;brisk;2411.0;2261.0;0.027216332;0.012037298540468819;l2;bf;862.0;1053.0;0.039087776;0.491965935;0.46720411680911683;0.5707261426914153;0.3034142907426962;0.818613485280152;0.3283809523809524;0.44273240883410364
0;mser;nan;nan;nan;nan;kaze;nan;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;mser;2841.0;2625.0;0.425661827;0.16215688647619048;daisy;2841.0;2625.0;0.086979293;0.03313496876190476;l2;bf;1096.0;1141.0;0.03504218;0.5476833;0.48000289219982467;0.4997110401459854;0.38577965505103834;0.9605609114811569;0.4175238095238095;0.55047714716223
0;mser;2841.0;2625.0;0.425661827;0.16215688647619048;freak;2140.0;1969.0;0.01186378;0.00602528186896902;l2;bf;714.0;883.0;0.035513757;0.47303936399999996;0.5357184190260476;0.6625201176470588;0.25131995776135163;0.8086070215175538;0.272;0.38345864661654133
0;mser;2841.0;2625.0;0.425661827;0.16215688647619048;brief;2463.0;2303.0;0.005663675;0.002459259661311333;l2;bf;438.0;870.0;0.024800282;0.456125784;0.5242825103448275;1.0413830684931507;0.15417106652587118;0.503448275862069;0.16685714285714287;0.2360549717057397
0;mser;2841.0;2625.0;0.425661827;0.16215688647619048;lucid;2841.0;2625.0;0.009953833;0.0037919363809523813;l2;bf;23.0;662.0;0.07194307;0.50755873;0.7667050302114803;22.067770869565216;0.008095740936290039;0.03474320241691843;0.008761904761904762;0.01313160148444191
0;mser;2841.0;2625.0;0.425661827;0.16215688647619048;latch;2478.0;2341.0;0.002693198;0.0011504476719350705;l2;bf;27.0;1036.0;0.01118647;0.439541495;0.4242678523166023;16.279314629629628;0.009503695881731784;0.026061776061776062;0.010285714285714285;0.013928295073510448
0;mser;2841.0;2625.0;0.425661827;0.16215688647619048;vgg;2841.0;2625.0;0.153569385;0.05850262285714286;l2;bf;745.0;914.0;0.018962876;0.5981940880000001;0.654479308533917;0.8029450845637585;0.2622316085885252;0.8150984682713348;0.2838095238095238;0.3968042609853529
0;mser;2841.0;2625.0;0.425661827;0.16215688647619048;beblid;2841.0;2625.0;0.004694885;0.0017885276190476192;l2;bf;1067.0;1252.0;0.047587132;0.47794384399999995;0.38174428434504787;0.44793237488284904;0.37557198169658573;0.8522364217252396;0.4064761904761905;0.5213779623747863
0;mser;2841.0;2625.0;0.425661827;0.16215688647619048;teblid;2841.0;2625.0;0.002061516;0.0007853394285714287;l2;bf;702.0;1148.0;0.028663385;0.45638672799999996;0.39754941463414634;0.6501235441595441;0.2470960929250264;0.6114982578397212;0.2674285714285714;0.35196791175733266
0;mser;2841.0;2625.0;0.425661827;0.16215688647619048;boost;2841.0;2625.0;0.027304226;0.010401609904761905;l2;bf;277.0;894.0;0.019659451;0.472625504;0.5286638747203579;1.7062292563176893;0.0975008799718409;0.3098434004474273;0.10552380952380952;0.14832663989290495
0;agast;29047.0;12566.0;0.006231327;0.0004958878720356518;sift;29047.0;12566.0;0.044435583;0.003536175632659558;l2;bf;10098.0;10137.0;0.665693327;0.716360237;0.07066787382854887;0.07094080382253912;0.3476434743691259;0.996152707901746;0.8035970077988223;0.5154144548795427
